stock_owner,trade_date,moneyness_bucket,bucket_turnover,bucket_volume,bucket_contracts,bucket_oi_sum,bucket_avg_iv,bucket_avg_delta,bucket_avg_churn,bucket_max_churn,bucket_avg_notional_churn,bucket_max_notional_churn,bucket_delta_flow,bucket_vega_flow,day_total_turnover,bucket_turnover_share
US.CNC,2026-05-09,DEEP_ITM,602739.0,905,1,3233,42.3,0.814484278,0.2799257655428395,0.2799257655428395,0.033315465268705255,0.033315465268705255,490921.439237442,30204.363343455003,602739.0,1.0
US.CNS,2026-05-09,DEEP_ITM,358000.0,500,1,4,0.0,0.0,125.0,125.0,12.300714678394721,12.300714678394721,0.0,0.0,358000.0,1.0
US.COF,2026-05-09,DEEP_ITM,1555398.0,859,2,351,16.99,-0.411145703,211.62428571428572,422.0,17.95087977622968,35.76942157483639,557315.4010391539,79438.838548069,1555398.0,1.0
US.COHR,2026-05-09,ATM,5195234.0,3918,8,3070,87.3385,-0.14777361875,4.403246323955311,16.705882352941178,0.19069509688199732,0.7137825720277969,1983338.873166227,956865.1396394781,9605270.0,0.5408732914327239
US.COHR,2026-05-09,DEEP_OTM,4410036.0,3150,5,887,87.9176,-0.1499650138,4.824372962962115,8.921052631578947,0.28183392663492046,0.8571761882983024,1178575.714761305,2206376.8011938417,9605270.0,0.4591267085672761
US.COIN,2026-05-09,ATM,47043258.0,92659,28,71050,71.17714285714285,0.22319809821428574,3.9374342658586827,39.192546583850934,0.09770496938947958,0.5509731445813042,24584473.43738862,6129962.9598907,62783460.0,0.7492938108221496
US.COIN,2026-05-09,DEEP_ITM,4167136.0,1446,4,3519,61.94975,0.6611568245,1.026526364174146,3.011111111111111,0.3182424785364881,1.179508296325755,1845332.026759957,88051.54199622899,62783460.0,0.06637314987100106
US.COIN,2026-05-09,DEEP_OTM,11573066.0,28541,16,52313,71.0870625,0.063735264125,0.5680836592201118,1.5322769953051643,0.016120538744235368,0.035042904997170256,2754391.215699616,2098946.237926582,62783460.0,0.1843330393068493
US.COP,2026-05-09,ATM,828521.0,1358,2,4314,14.9065,0.2484078465,4.546123601169473,8.904761904761905,0.33865972161654584,0.6701348376943354,172782.064895847,52915.765993075,80495164.0,0.010292804670849543
US.COP,2026-05-09,DEEP_ITM,79666643.0,35728,20,13863,26.833499999999997,0.34145692365,7.556429283692287,12.25,1.8169128109743784,3.7114692192851497,30173666.20800858,361252.37517341,80495164.0,0.9897071953291504
US.COR,2026-05-09,ATM,433351.0,823,1,832,21.121,0.57167156,0.9891826923076923,0.9891826923076923,0.019949998747804974,0.019949998747804974,247734.44219755998,61270.922399872,433351.0,1.0
US.CRCL,2026-05-09,ATM,16306733.0,20897,18,34623,115.24494444444446,0.09816864050000002,3.7351897233831224,20.205882352941178,0.27566378247247125,1.5301077939753363,7958523.748644647,1322329.9179704129,25758294.0,0.6330672753405175
US.CRCL,2026-05-09,DEEP_ITM,1649885.0,773,2,4849,87.60849999999999,0.8489773005,0.15890086713172435,0.179476861167002,0.029655871037087146,0.04077651445755558,1401544.190680272,120640.22999896499,25758294.0,0.06405257273637766
US.CRCL,2026-05-09,DEEP_OTM,7801676.0,26020,14,43128,113.98771428571429,0.15146217971428572,0.7699555925444894,1.7382645803698435,0.038407187050040974,0.21370022299486308,2235022.661667656,760476.838307046,25758294.0,0.30288015192310486
US.CRM,2026-05-09,ATM,12050527.0,12270,9,31266,48.196,0.23177426522222225,0.5460446579614712,1.973856209150327,0.02693877416592345,0.1091174709167941,5907147.730370576,2651513.004475949,22445976.0,0.5368680337179368
US.CRM,2026-05-09,DEEP_ITM,3788663.0,906,3,458,79.16333333333334,-0.3934201993333333,1.9660681596941487,2.01980198019802,0.4147944792261578,0.5398615692557934,3400183.1392828147,318889.457791176,22445976.0,0.16879029898276646
