stock_owner,trade_date,moneyness_bucket,bucket_turnover,bucket_volume,bucket_contracts,bucket_oi_sum,bucket_avg_iv,bucket_avg_delta,bucket_avg_churn,bucket_max_churn,bucket_avg_notional_churn,bucket_max_notional_churn,bucket_delta_flow,bucket_vega_flow,day_total_turnover,bucket_turnover_share
US.CVNA,2026-05-09,ATM,6132566.0,15357,6,0,64.0275,0.5376505605,2559.5,6483.0,1022094.3333333334,3556882.0,3617175.062696727,351918.266930925,6854097.0,0.8947299695350095
US.CVNA,2026-05-09,DEEP_OTM,721531.0,10755,1,0,62.787,0.171175437,10755.0,10755.0,721531.0,721531.0,123508.38423404701,19721.256158934,6854097.0,0.1052700304649905
US.CVS,2026-05-09,ATM,2516384.0,8790,3,22644,31.86833333333333,0.6275807743333334,2.2921357107961753,6.602924634420697,0.061643863643592124,0.1735464872523182,1433618.3299407759,245694.41060351,3071787.0,0.8191922161269646
US.CVS,2026-05-09,DEEP_OTM,555403.0,2071,1,782,28.322,0.338135394,2.6483375959079285,2.6483375959079285,0.07843556215850564,0.07843556215850564,187801.412233782,110963.663786171,3071787.0,0.18080778387303548
US.CVX,2026-05-09,ATM,393518.0,1351,1,7625,23.609,0.315923419,0.17718032786885246,0.17718032786885246,0.0028415878225298364,0.0028415878225298364,124321.55199804199,85128.411372318,1665498.0,0.23627647706571847
US.CVX,2026-05-09,DEEP_ITM,1271980.0,401,1,2,0.0,0.0,200.5,200.5,35.017619204933375,35.017619204933375,0.0,0.0,1665498.0,0.7637235229342815
US.CYTK,2026-05-09,DEEP_ITM,6164094.0,8203,1,19563,49.53,0.921866687,0.4193119664673107,0.4193119664673107,0.04096858711035316,0.04096858711035316,5682472.914136577,95804.093386602,6164094.0,1.0
US.DAL,2026-05-09,ATM,359652.0,1109,1,6826,39.914,0.471706122,0.16246703779665983,0.16246703779665983,0.0071851280244246245,0.0071851280244246245,169650.050189544,35152.491138732,856892.0,0.41971683712766605
US.DAL,2026-05-09,DEEP_ITM,497240.0,650,1,5377,42.691,0.751572342,0.1208852519992561,0.1208852519992561,0.012610849312194632,0.012610849312194632,373711.83133608,38676.94770516,856892.0,0.580283162872334
US.DASH,2026-05-09,DEEP_ITM,15304658.0,4926,3,1599,33.498,0.564231016,14.728147286320644,42.19753086419753,3.191357028160411,9.340901303100615,10222389.743860925,4200142.882476911,15304658.0,1.0
