stock_owner,trade_date,turnover_sum,turnover_max,volume_sum,volume_max,option_open_interest_sum,option_open_interest_mean,option_implied_volatility_mean,option_delta_mean,market_val_last,cf_log_turnover_sum,cf_log_turnover_mean,cf_churn_mean,cf_churn_max,cf_notional_churn_mean,cf_notional_churn_max,cf_delta_flow_sum,cf_vega_flow_sum,cf_gamma_flow_sum,cf_iv_level_mean,cf_volume_oi_ratio_mean,cf_volume_oi_ratio_max,cf_turnover_per_contract_mean,cf_turnover_per_contract_max,cf_intraday_range_mean,cf_intraday_range_max,cf_theta_vega_ratio_mean,cf_dte_weight_mean,cf_market_val_log_last,contracts
US.JBL,2026-05-08,5370708.0,3986231.0,4723,2753,2708,1354.0,58.167,0.5623670725000001,36883716651.2,29.339190713027932,14.669595356513966,123.63481481481482,246.25,7.13374777258666,14.252828232265447,3199361.8880862133,1158626.870181188,90161.77471676099,58.167,123.63481481481482,246.25,1263.182539490837,2023.4675126903553,0.4221095138167241,0.6475892979533852,19.407512382645685,0.28125,24.331036007460625,2
US.JCI,2026-05-08,611378.0,611378.0,254,254,650,650.0,43.073,0.921115632,84958597717.75,13.323472340449575,13.323472340449575,0.39076923076923076,0.39076923076923076,0.06754625051788427,0.06754625051788427,563149.832860896,42425.039917086004,4424.794473736,43.073,0.39076923076923076,0.39076923076923076,2407.0,2407.0,0.0,0.0,0.6599987546202228,0.023255813953488372,25.165429889110207,1
US.JD,2026-05-08,838814.0,838814.0,10109,10109,7645,7645.0,45.111,0.200075225,41261444313.72,13.639745460539565,13.639745460539565,1.3223021582733814,1.3223021582733814,0.036319298808493154,0.036319298808493154,167825.89978315,42986.82268603,28446.607751274,45.111,1.3223021582733814,1.3223021582733814,82.97695123157582,82.97695123157582,0.08585796639273881,0.08585796639273881,0.17852485245763447,0.007407407407407408,24.44319434918092,1
US.JNJ,2026-05-08,642150.0,642150.0,776,776,5897,5897.0,18.399,0.610375793,535629848217.21,13.37257875750854,13.37257875750854,0.13159233508563675,0.13159233508563675,0.004893908276521433,0.004893908276521433,391952.81547495,185694.073011,17755.164954,18.399,0.13159233508563675,0.13159233508563675,827.5128865979382,827.5128865979382,0.24651065898201516,0.24651065898201516,0.2652482225848009,0.023255813953488372,27.006709177773402,1
US.JPM,2026-05-08,5555909.0,1973485.0,13672,9076,22173,3695.5,24.118166666666667,0.3620825678333333,820653961990.86,81.78447164039194,13.630745273398658,0.8620231518057148,2.0804597701149423,0.029350872219387984,0.13066989322896047,1888666.9724481152,2155862.156078306,106373.630016114,24.118166666666667,0.8620231518057148,2.0804597701149423,845.5247655259041,1923.6261510128913,0.3551187907530983,0.7015694067074901,0.6651908876818867,0.045484883632860046,27.43336737398312,6
US.LITE,2026-05-08,45493614.0,13920366.0,6358,832,5880,452.3076923076923,93.18084615384616,0.47773722246153844,69442724000.0,186.5555692208757,14.350428401605823,2.193045095457008,10.76086956521739,0.10187773271625752,0.3457388303764271,20471585.267784134,21758760.613298904,69539.816687554,93.18084615384616,2.193045095457008,10.76086956521739,5613.879706590162,17998.942332896462,0.25351451958428023,0.4755595751000344,23.940087220939184,0.24800260126347082,24.963768134654103,13
US.LLY,2026-05-08,15174530.0,6741325.0,2209,1262,5471,1367.75,15.875,0.14896153725,918160201193.76,59.09009376765953,14.772523441914883,0.4435333728148388,0.5899705014749262,0.07172991025111995,0.19209622517150995,652448.063391235,2230113.371237522,6449.274054089,15.875,0.4435333728148388,0.5899705014749262,13398.809569345165,31745.0,0.1337076509375178,0.3031537463171556,0.20194594682922912,0.023255813953488372,27.545637723447012,4
US.LRCX,2026-05-08,7008514.0,3363077.0,1672,592,8224,2056.0,89.88074999999999,0.729215834,358313602920.0,56.55716134747997,14.139290336869992,6.280131512880157,23.952380952380953,0.9667678506887881,3.661301795603066,5912306.910269052,1051624.3582437509,22926.527735754,89.88074999999999,6.280131512880157,23.952380952380953,3797.936355892977,5680.873310810811,0.11124364623419222,0.17728421241058331,24.09123480240668,0.1449612403100775,26.604674425708303,4
US.LUV,2026-05-08,665521.0,665521.0,4462,4462,11936,11936.0,44.702,0.326828478,20230343981.07,13.408326974122144,13.408326974122144,0.3738270777479893,0.3738270777479893,0.013471238568329633,0.013471238568329633,217511.215507038,33668.772611058,38293.716296576,44.702,0.3738270777479893,0.3738270777479893,149.15307037203047,149.15307037203047,0.5352761876440413,0.5352761876440413,0.5598100640168754,0.023255813953488372,23.730449491544036,1
US.LYB,2026-05-08,945236.0,945236.0,3699,3699,1391,1391.0,53.721,0.625299136,23082339117.23,13.759190968683203,13.759190968683203,2.659237958303379,2.659237958303379,0.09502685270926299,0.09502685270926299,591055.254116096,37717.802205508,63370.97035146,53.721,2.659237958303379,2.659237958303379,255.5382535820492,255.5382535820492,0.1882521682615808,0.1882521682615808,3.60760110260235,0.1111111111111111,23.86233362172778,1
