stock_owner,trade_date,turnover_sum,turnover_max,volume_sum,volume_max,option_open_interest_sum,option_open_interest_mean,option_implied_volatility_mean,option_delta_mean,market_val_last,cf_log_turnover_sum,cf_log_turnover_mean,cf_churn_mean,cf_churn_max,cf_notional_churn_mean,cf_notional_churn_max,cf_delta_flow_sum,cf_vega_flow_sum,cf_gamma_flow_sum,cf_iv_level_mean,cf_volume_oi_ratio_mean,cf_volume_oi_ratio_max,cf_turnover_per_contract_mean,cf_turnover_per_contract_max,cf_intraday_range_mean,cf_intraday_range_max,cf_theta_vega_ratio_mean,cf_dte_weight_mean,cf_market_val_log_last,contracts,uf_pcr_turnover,uf_pcr_volume,deep_turnover_share,deep_churning_count,fscore_cf_log_turnover,fscore_cf_churn,fscore_cf_notional_churn,fscore_cf_delta_flow,fscore_cf_vega_flow,fscore_cf_gamma_flow,fscore_cf_iv_level,fscore_cf_volume_oi_ratio,fscore_cf_turnover_per_contract,fscore_cf_intraday_range,fscore_uf_pcr_turnover,fscore_uf_deep_itm_share,daily_score,persist_score,active_days,persistence_ratio,stop_status,stop_date,peak_date,dominant_bucket,stop_bonus,final_score
US.VICI,2026-05-08,732955.0,732955.0,18059,18059,11183,11183.0,20.282,0.307104204,,13.504840951781949,13.504840951781949,1.61486184387016,1.61486184387016,0.022765506754487075,0.022765506754487075,225093.56184282,25101.67260101,130214.12320744,20.282,1.61486184387016,1.61486184387016,40.58668807796666,40.58668807796666,0.9166998804304503,0.9166998804304503,0.26784353487123713,0.023255813953488372,0.0,1,0.0,0.0,0.0,,17.55485893416928,28.996865203761757,9.561128526645767,13.009404388714735,11.285266457680251,68.49529780564264,8.620689655172415,28.996865203761757,0.7836990595611284,69.59247648902821,28.605015673981192,26.332288401253916,22.54,24.498567335243553,1,0.3333,N/A,,,,0.0,16.01
US.VRSN,2026-05-08,1458354.0,1458354.0,3350,3350,3587,3587.0,28.911,0.464402783,25340770000.0,14.192819646138233,14.192819646138233,0.9339280735991079,0.9339280735991079,0.01460001041775237,0.01460001041775237,677263.656199182,236900.98988621403,49026.551016419995,28.911,0.9339280735991079,0.9339280735991079,435.32955223880595,435.32955223880595,0.8137706546026315,0.8137706546026315,1.9757667024034746,0.1111111111111111,23.95568039815753,1,0.0,0.0,0.0,,26.489028213166144,17.0846394984326,6.112852664576803,36.52037617554859,42.78996865203762,50.78369905956113,19.278996865203762,17.0846394984326,18.025078369905955,65.8307210031348,28.605015673981192,26.332288401253916,24.93,24.498567335243553,1,0.3333,N/A,,,,0.0,16.4
US.VRT,2026-05-08,4105333.0,1417412.0,6658,4082,4144,1036.0,65.73325,-0.024328490750000015,130600838528.16,55.10964954083151,13.777412385207878,2.430804048705802,5.25,0.16335258109868075,0.5874220611158495,937396.164953401,1801760.687500641,10896.965045433,65.73325,2.430804048705802,5.25,1794.4894689365951,3804.3690476190477,0.2134101499485816,0.3003003003003004,0.5674131326553585,0.01695198105081826,25.59541147435894,4,6.415702673410404,28.59111111111111,0.0,,59.87460815047022,45.45454545454545,54.2319749216301,42.94670846394985,72.41379310344827,19.122257053291534,74.29467084639498,45.45454545454545,72.72727272727273,37.61755485893417,98.58934169278997,26.332288401253916,51.33,84.38395415472779,3,1.0,ACTIVE,,2026-05-07,DEEP_ITM,30.0,60.75
US.VST,2026-05-08,6044889.0,1302757.0,10025,2444,16669,2083.625,54.918625,0.23602513412499998,51881150000.0,108.00551034296264,13.50068879287033,0.7764253290744767,1.3732876712328768,0.05429956591630011,0.15959771674667544,1823597.999156977,1136660.036604834,90763.486168942,54.918625,0.7764253290744767,1.3732876712328768,1013.5308322427325,2693.306220095694,0.8599566186181944,1.658392310129925,1.579116799751242,0.04892847753945985,24.67222136270642,8,0.14518156718275615,0.0636604774535809,0.0,,73.51097178683386,26.17554858934169,34.639498432601876,56.896551724137936,66.77115987460816,63.63636363636363,61.75548589341693,26.17554858934169,63.322884012539184,82.60188087774296,65.98746081504702,26.332288401253916,46.83,84.38395415472779,3,1.0,ONGOING,,2026-05-09,DEEP_OTM,60.0,70.0
US.VTRS,2026-05-08,1220857.0,1220857.0,2008,2008,2141,2141.0,0.0,0.0,20249279607.51,14.015064448213394,14.015064448213394,0.9378794955628211,0.9378794955628211,0.3279053845899722,0.3279053845899722,0.0,0.0,0.0,0.0,0.9378794955628211,0.9378794955628211,607.9965139442231,607.9965139442231,0.11848341232227495,0.11848341232227495,0.0,0.013888888888888888,23.731385054977764,1,0.0,0.0,1.0,0.0,25.07836990595611,17.398119122257054,44.20062695924764,1.8025078369905956,1.8025078369905956,1.8025078369905956,1.8025078369905956,17.398119122257054,23.824451410658305,19.59247648902821,28.605015673981192,94.35736677115987,31.0,84.38395415472779,3,1.0,ACTIVE,,2026-05-08,DEEP_ITM,30.0,57.36
US.WBD,2026-05-08,670348.0,670348.0,7623,7623,60707,60707.0,24.909,0.361788271,67993547358.24,13.415553751270558,13.415553751270558,0.1255703625611544,0.1255703625611544,0.0040716633349810755,0.0040716633349810755,242524.043888308,36686.8556201,69049.24333470801,24.909,0.1255703625611544,0.1255703625611544,87.93755739210285,87.93755739210285,0.21052631578947376,0.21052631578947376,0.13424510180560892,0.009345794392523364,24.942678645844126,1,0.0,0.0,0.0,,14.890282131661442,0.4702194357366771,0.3134796238244514,14.263322884012538,14.576802507836991,57.52351097178683,13.166144200626958,0.4702194357366771,2.8213166144200628,31.03448275862069,28.605015673981192,26.332288401253916,13.86,84.38395415472779,3,1.0,ACTIVE,,2026-05-07,ATM,30.0,54.5
US.WDAY,2026-05-08,2926747.0,1430000.0,2104,1210,1434,478.0,69.71533333333333,0.17341364599999998,32678844914.88,41.16508617581738,13.721695391939127,5.572012085162317,15.316455696202532,0.27898539355937974,0.5499568645352976,1646443.9610965431,732836.958281881,26319.000515617,69.71533333333333,5.572012085162317,15.316455696202532,1895.1902546461386,2860.0,0.22320557365483876,0.6234470295911455,1.1150807730400378,0.025771604938271603,24.209993761022243,3,0.46437733066016756,0.2304093567251462,0.4885970669825578,0.0,50.626959247648905,60.9717868338558,52.35109717868338,55.172413793103445,61.91222570532915,38.24451410658307,78.0564263322884,60.9717868338558,64.73354231974922,59.24764890282132,81.19122257053291,75.54858934169279,61.59,84.38395415472779,3,1.0,ACTIVE,,2026-05-08,ATM,30.0,62.46
US.WDC,2026-05-08,9364034.0,1754038.0,2806,434,4135,459.44444444444446,81.60177777777777,0.44026222477777777,159901487392.21,124.29989493608197,13.811099437342442,57.03081152193418,206.0,195487.96797920787,924714.0,4443045.6040082835,5679014.225289056,40759.172986673,81.60177777777777,57.03081152193418,206.0,3485.414070590615,5040.33908045977,0.2028645584849111,0.501809828957825,8.439530114898563,0.09549596234450301,25.79782375876438,9,0.23049131694681574,0.14157851912123678,0.0,,76.17554858934169,82.75862068965517,92.6332288401254,71.31661442006269,82.60188087774296,47.17868338557994,86.67711598746082,82.75862068965517,80.25078369905955,51.56739811912225,71.47335423197492,26.332288401253916,70.81,84.38395415472779,3,1.0,ONGOING,,2026-05-09,ATM,60.0,73.99
US.WFC,2026-05-08,63131885.0,19152000.0,38872,13440,9247,660.5,40.91542857142857,0.34415165942857145,242244600345.04,207.07063513263083,14.790759652330774,41.73118805166172,500.0,4.17093021739901,37.07680646791309,30253538.402341627,320197.031501225,307738.55157507496,40.91542857142857,41.73118805166172,500.0,2109.1146571730264,3888.4893617021276,0.017670523949099456,0.03401591945030272,2.650982885575762,0.07345884090070136,26.21321379787564,14,0.0,0.0,1.0,1.0,81.6614420062696,89.26332288401254,84.79623824451411,88.40125391849529,47.17868338557994,80.40752351097179,40.43887147335423,89.26332288401254,73.51097178683386,6.583072100313479,28.605015673981192,94.35736677115987,76.18,84.38395415472779,3,1.0,ACTIVE,,2026-05-08,DEEP_ITM,30.0,64.89
US.WMT,2026-05-08,115980912.0,52189462.0,47670,11523,28917,1606.5,24.39838888888889,0.2957754458333333,1037822965053.0,267.1777600845979,14.843208893588772,4.343531455035709,10.438538205980066,0.7900271081446644,2.018145161290323,26062656.127280336,306340.974822136,244693.856951981,24.39838888888889,4.343531455035709,10.438538205980066,2426.5823574378605,5005.0,0.08960048709521479,0.4899049881235156,6.2412611576198325,0.1926500143554407,27.668146332228396,18,0.004454605963212516,0.060464495461825946,0.941712451786894,0.0,83.5423197492163,56.112852664576806,68.96551724137932,87.14733542319749,46.23824451410658,78.21316614420063,12.38244514106583,56.112852664576806,80.09404388714734,50.470219435736674,57.36677115987461,87.3040752351097,67.74,58.73925501432665,2,0.6667,ACTIVE,,2026-05-08,DEEP_ITM,30.0,50.66
US.XOM,2026-05-08,3355233.0,1041062.0,43781,38810,65871,16467.75,28.639,0.1374089865,607566355005.96,54.470769086167465,13.617692271541866,0.38531649524819594,0.8867614129689714,0.006781664882863854,0.01211246749043396,1119699.29731048,603128.973231985,67347.133475041,28.639,0.38531649524819594,0.8867614129689714,445.99949689359516,838.5877318116976,0.33764076011325206,0.6709362610551997,0.2971704667702641,0.01929371231696813,27.132727232545257,4,0.3114447365078124,0.03398516839072316,0.0,,58.93416927899686,16.144200626959247,4.38871473354232,46.39498432601881,56.896551724137936,57.36677115987461,18.808777429467085,16.144200626959247,33.69905956112852,61.28526645768025,75.23510971786834,26.332288401253916,33.06,84.38395415472779,3,1.0,ONGOING,,2026-05-09,ATM,60.0,67.7
US.XYZ,2026-05-08,3538803.0,1616724.0,22452,15862,5281,1320.25,157.4525,0.09913507274999998,41779266178.86,54.34043297966308,13.58510824491577,4.313995952160996,10.408136482939632,0.19769559049012325,0.6179613197962558,1358099.431903891,307696.403919831,96922.239960276,157.4525,4.313995952160996,10.408136482939632,418.864758818513,1085.0496644295301,0.31992200050712816,0.5903614457831325,71.83856803766834,0.2796296296296296,24.45566602901106,4,0.8411329607159748,0.07108100372101898,0.0,,58.307210031347964,55.956112852664575,54.858934169278996,50.78369905956113,46.39498432601881,64.57680250783699,97.4921630094044,55.956112852664575,39.49843260188088,57.36677115987461,88.71473354231975,26.332288401253916,53.94,84.38395415472779,3,1.0,ACTIVE,,2026-05-07,ATM,30.0,61.18
US.ZBRA,2026-05-08,1836000.0,1836000.0,900,900,535,535.0,103.701,0.630709146,11246207368.48,14.423100394824734,14.423100394824734,1.6822429906542056,1.6822429906542056,0.15010828890449565,0.15010828890449565,1157981.992056,232524.765936,19903.9842,103.701,1.6822429906542056,1.6822429906542056,2040.0,2040.0,0.0,0.0,6.900973683834015,0.1111111111111111,23.143296786045315,1,0.0,0.0,0.0,,27.89968652037618,30.250783699059564,33.69905956112852,47.64890282131661,42.31974921630094,29.93730407523511,93.8871473354232,30.250783699059564,54.858934169278996,1.8808777429467085,28.605015673981192,26.332288401253916,35.85,24.498567335243553,1,0.3333,N/A,,,,0.0,18.22
US.ZS,2026-05-08,8042550.0,5468070.0,837,370,830,276.6666666666667,83.33633333333333,-0.6351463380000001,24567211511.37,43.577416278506924,14.525805426168974,3.1618164148776393,5.454545454545454,2.030654834652719,3.5788140585116825,6729720.1160598,340971.26600793004,18003.57928173,83.33633333333333,3.1618164148776393,5.454545454545454,8577.068778029132,14778.567567567568,0.0176641622869375,0.03454112120479431,2.7153387845329395,0.0818260120585702,23.92467852547881,3,7.505234771573604,2.6872246696035242,1.0,1.0,54.075235109717866,46.08150470219436,73.66771159874608,76.33228840125392,48.7460815047022,28.369905956112852,88.08777429467085,46.08150470219436,94.82758620689656,6.739811912225706,99.05956112852664,94.35736677115987,67.24,58.73925501432665,2,0.6667,ACTIVE,,2026-05-08,DEEP_ITM,30.0,50.58
US.ZTS,2026-05-08,12597381.0,2533030.0,10553,5786,9536,953.6,84.7418,-0.7577116276,36715356470.07,139.33961731891168,13.933961731891168,589.5542050099868,5786.0,122213.9561496507,1222131.0,10903683.91626836,399734.943996221,164516.633542651,84.7418,589.5542050099868,5786.0,2803.353719509034,4537.782426778243,0.8466134679075813,5.05525511403715,3.2719566181562465,0.06718346253229975,24.326460936942713,10,9.30771742145482,0.8238852402350502,0.862333845423902,0.0,76.95924764890282,98.58934169278997,94.5141065830721,80.72100313479625,50.78369905956113,72.25705329153605,88.55799373040753,98.58934169278997,77.58620689655173,94.98432601880877,99.37304075235109,85.73667711598746,86.51,84.38395415472779,3,1.0,ACTIVE,,2026-05-08,DEEP_ITM,30.0,66.61
US.AAL,2026-05-09,6052292.0,2928229.0,107361,45784,160871,26811.833333333332,51.66466666666667,0.013661034833333327,8829491578.95,80.92399056727201,13.487331761212003,1.267854751347022,5.6328740157480315,0.06579120660672537,0.26986096980152763,1911218.9530610982,107584.356337097,675362.9922532181,51.66466666666667,1.267854751347022,5.6328740157480315,77.9893169814593,192.30696744717304,0.15828886605070405,0.20560747663551399,0.4951876218820274,0.018947015425888666,22.901363271189954,6,5.16250846387643,11.219553835647622,0.11127338205096515,0.0,67.86833855799374,47.02194357366771,41.692789968652036,57.993730407523515,28.996865203761757,87.93103448275862,56.26959247648903,47.02194357366771,6.739811912225706,30.56426332288401,97.02194357366771,58.307210031347964,52.22,84.38395415472779,3,1.0,ONGOING,,2026-05-09,DEEP_OTM,60.0,70.9
US.AAPL,2026-05-09,539319627.0,46105660.0,612116,48673,1518868,7445.431372549019,22.974318627450984,0.2958666970392157,4307169958492.0,2878.048975191972,14.108083211725354,6.6474521633446555,354.0,31075.56182074978,6339375.0,260359169.80946457,99942268.32709052,6623318.3329951875,22.974318627450984,6.6474521633446555,354.0,2251.530404286582,18375.0,0.418886894879615,3.761904761904762,1.0988595463984898,0.07403342549322281,29.09130218221406,204,0.07739123631359142,0.21605524453574168,0.4644705374314145,1.0,97.96238244514106,86.52037617554859,99.68652037617555,97.80564263322884,96.70846394984326,98.27586206896551,10.658307210031348,86.52037617554859,96.55172413793103,92.78996865203762,61.91222570532915,74.13793103448276,85.53,84.38395415472779,3,1.0,ONGOING,,2026-05-09,ATM,60.0,76.45
US.ABNB,2026-05-09,505293.0,505293.0,3383,3383,2946,2946.0,37.81,0.140063134,83975011555.27,13.132895717075325,13.132895717075325,1.148336727766463,1.148336727766463,0.012122293443981922,0.012122293443981922,70772.92116826201,21959.338496832002,15239.44992159,37.81,1.148336727766463,1.148336727766463,149.3624002364765,149.3624002364765,0.7152328524932695,0.7152328524932695,2.729746459528953,0.125,25.153785110060358,1,0.0,0.0,0.0,,6.426332288401254,23.667711598746084,4.545454545454546,4.075235109717868,10.18808777429467,24.76489028213166,34.79623824451411,23.667711598746084,5.015673981191222,62.85266457680251,28.605015673981192,26.332288401253916,17.99,84.38395415472779,3,1.0,ACTIVE,,2026-05-08,ATM,30.0,55.19
US.ABT,2026-05-09,44268557.0,7229181.0,16602,2786,11487,957.25,31.585916666666666,-0.46919786816666664,146869685145.28,176.7435882332438,14.728632352770317,1.4569579860293775,2.3189189189189188,0.44097658256469,0.8822852954993461,26725485.100184526,573038.57066759,294102.272577598,31.585916666666666,1.4569579860293775,2.3189189189189188,2475.970059597909,4090.0,0.10231472215377481,0.3027661092177221,0.9961446613452778,0.08283730158730158,25.712811534952003,12,0.0,0.0,1.0,0.0,79.78056426332289,32.9153605015674,59.56112852664577,87.46081504702194,56.26959247648903,79.9373040752351,23.667711598746084,32.9153605015674,74.76489028213166,37.93103448275862,28.605015673981192,94.35736677115987,60.99,58.73925501432665,2,0.6667,ONGOING,,2026-05-09,DEEP_ITM,60.0,59.53
US.ACLS,2026-05-09,772855.0,772855.0,239,239,12,12.0,69.791,0.606449823,5010547227.91,13.557848023023189,13.557848023023189,19.916666666666668,19.916666666666668,3.9504743503240713,3.9504743503240713,468697.77795466507,354655.39076154,3570.471853185,69.791,19.916666666666668,19.916666666666668,3233.702928870293,3233.702928870293,0.1201240967046271,0.1201240967046271,0.19306164230906186,0.00510204081632653,22.33481097340566,1,0.0,0.0,0.0,,18.96551724137931,63.63636363636363,75.39184952978056,28.526645768025077,49.3730407523511,6.583072100313479,78.36990595611285,63.63636363636363,67.86833855799374,19.905956112852667,28.605015673981192,26.332288401253916,46.51,24.498567335243553,1,0.3333,N/A,,,,0.0,20.0
US.ADBE,2026-05-09,9993703.0,1827292.0,17377,4891,24043,1602.8666666666666,44.355266666666665,0.08355418980000001,102278768000.0,198.41064494073436,13.22737632938229,32.20432703786219,454.0,2.4495321847061335,36.10678153651597,3842083.276586895,2901238.864985703,115859.352870865,44.355266666666665,32.20432703786219,454.0,958.0228393980732,2728.0,0.325638633079072,1.0382165605095541,1.1861057163783453,0.050201881646056275,25.350967941940965,15,0.557710655297566,0.4995685191577494,0.0,,81.19122257053291,88.87147335423198,84.63949843260188,68.3385579937304,77.11598746081505,66.92789968652038,44.5141065830721,88.87147335423198,64.1065830721003,71.63009404388715,83.69905956112854,26.332288401253916,70.04,84.38395415472779,3,1.0,ONGOING,,2026-05-09,ATM,60.0,73.87
US.ADI,2026-05-09,69604704.0,43630660.0,9156,2962,3722,930.5,32.67375,0.075793179,203346795473.64,60.96288248947261,15.240720622368153,23.567596458276157,60.60606060606061,0.9976033125452446,3.162205159708281,20337781.768261176,17454747.125743542,78431.599927056,32.67375,23.567596458276157,60.60606060606061,5971.955965186255,14730.135043889264,0.03831579374608992,0.13902543172361748,1.6266809684063444,0.070318052594172,26.038178710506383,4,0.01576732094589566,0.5460992907801419,0.9844774284220791,1.0,62.85266457680251,74.76489028213166,72.5705329153605,85.57993730407524,90.43887147335423,59.71786833855799,25.862068965517242,74.76489028213166,94.67084639498434,22.727272727272727,57.993730407523515,87.7742946708464,72.78,84.38395415472779,3,1.0,ONGOING,,2026-05-09,DEEP_ITM,60.0,74.32
US.ADM,2026-05-09,365994.0,365994.0,1167,1167,3059,3059.0,30.086,0.369413367,37428743886.82,12.810374951088003,12.810374951088003,0.381497221314155,0.381497221314155,0.015406255732715434,0.015406255732715434,135203.075841798,64729.154606922,9794.42399304,30.086,0.381497221314155,0.381497221314155,313.61953727506426,313.61953727506426,0.09586776859504134,0.09586776859504134,0.12768474989948603,0.007462686567164179,24.345704799331426,1,0.0,0.0,0.0,,2.507836990595611,5.799373040752351,6.583072100313479,6.583072100313479,22.884012539184955,16.614420062695924,21.15987460815047,5.799373040752351,12.695924764890282,17.24137931034483,28.605015673981192,26.332288401253916,13.21,24.498567335243553,1,0.3333,N/A,,,,0.0,14.45
US.AGX,2026-05-09,2305255.0,1628766.0,2504,1252,2636,1318.0,81.615,-0.0818114675,9496745920.9,27.72800678933648,13.86400339466824,0.9507144174041298,0.978125,0.013019721361797984,0.018705692492576368,217492.497765876,1132996.038550582,1626.46277999,81.615,0.9507144174041298,0.978125,920.6289936102237,1300.9313099041533,0.5904410850718442,0.8378902804727464,0.5739374037653109,0.014285714285714285,22.97421504233771,2,0.0,0.0,0.0,,41.222570532915356,19.435736677115987,7.523510971786834,11.912225705329153,66.61442006269593,4.38871473354232,86.83385579937304,19.435736677115987,43.260188087774296,66.92789968652038,28.605015673981192,26.332288401253916,28.75,24.498567335243553,1,0.3333,N/A,,,,0.0,17.04
US.AKAM,2026-05-09,37159362.0,13547635.0,25690,5493,26978,1172.9565217391305,56.13769565217391,0.4251235130869565,21565660000.0,314.1894181835077,13.660409486239466,240.58400676053643,2049.0,196813.74310463222,1641180.0,28504527.86632089,1922412.14298764,277122.618367776,56.13769565217391,240.58400676053643,2049.0,1337.0122941491184,3436.0560747663553,2.7691037542515424,5.4134499116361265,2.64271719882752,0.06919414465763932,23.79436807177149,23,0.10554924739692384,0.14702861990445149,0.7776887827083792,1.0,85.57993730407524,96.55172413793103,95.29780564263322,87.61755485893417,73.1974921630094,79.3103448275862,63.479623824451416,96.55172413793103,70.0626959247649,95.141065830721,64.1065830721003,83.38557993730407,85.16,84.38395415472779,3,1.0,ONGOING,,2026-05-09,DEEP_ITM,60.0,76.39
US.ALB,2026-05-09,3565625.0,1079200.0,4693,1531,6013,1202.6,68.4242,0.3805815798,24002060171.52,66.80101024321543,13.360202048643085,7.916185534570351,33.705882352941174,0.14982689780956995,0.5153634272105069,1319999.452130117,825220.622614683,30531.370805590002,68.4242,7.916185534570351,33.705882352941174,1043.2755685721982,1952.4222222222222,0.9114781558937427,1.3750908650351341,1.7826312656943095,0.044047619047619044,23.901405504131937,5,0.0,0.0,0.0,,63.793103448275865,70.84639498432603,50.470219435736674,50.15673981191222,63.322884012539184,41.692789968652036,76.64576802507837,70.84639498432603,53.91849529780565,78.84012539184953,28.605015673981192,26.332288401253916,53.66,84.38395415472779,3,1.0,ACTIVE,,2026-05-07,ATM,30.0,61.14
US.ALL,2026-05-09,304500.0,304500.0,300,300,317,317.0,25.134,-0.618771218,54869271229.5,12.626429650198945,12.626429650198945,0.9463722397476341,0.9463722397476341,0.04506534474988734,0.04506534474988734,188415.835881,82384.2907335,6668.4400755,25.134,0.9463722397476341,0.9463722397476341,1015.0,1015.0,0.0,0.0,0.2671653257925053,0.023809523809523808,24.728219306181323,1,0.0,0.0,0.0,,0.1567398119122257,17.55485893416928,16.144200626959247,9.717868338557993,25.391849529780565,11.128526645768025,13.322884012539186,17.55485893416928,38.557993730407524,1.8808777429467085,28.605015673981192,26.332288401253916,17.8,24.498567335243553,1,0.3333,N/A,,,,0.0,15.22
US.AMAT,2026-05-09,12631460.0,2232488.0,7954,1955,16059,1070.6,73.4072,0.22458249646666667,345569480486.48,202.066260619485,13.471084041299001,3.705153560669208,21.74074074074074,0.21155370231909895,1.8526046025816374,5727721.644848417,5653541.004271929,69674.50310170601,73.4072,3.705153560669208,21.74074074074074,1894.5243031388477,3829.310463121784,0.6137502200508552,1.708462383854531,3.948618469118213,0.08498246911952495,26.56845956120221,15,0.34616493378177576,0.170394349617422,0.0,,81.34796238244513,65.20376175548589,67.86833855799374,74.13793103448276,82.44514106583071,57.993730407523515,82.2884012539185,65.20376175548589,73.04075235109718,83.38557993730407,77.27272727272727,26.332288401253916,65.28,84.38395415472779,3,1.0,ONGOING,,2026-05-09,ATM,60.0,73.07
US.AMD,2026-05-09,1514964880.0,402244061.0,480768,35161,431669,1747.6477732793521,70.99992307692308,0.28325935020647774,742233104866.41,3591.3844314217404,14.540017940978705,33.88401239455437,1412.0,31845.782639264173,2883960.0,1065679638.6145054,622928970.4278249,4883855.167661661,70.99992307692308,33.88401239455437,1412.0,3271.638999424502,21452.728222996517,1.342238859548476,6.889593542807725,2.5608933010049064,0.061382423879614983,27.332929188279905,247,0.14225584371863562,0.42784422156817903,0.6201639459787345,0.0,98.27586206896551,94.98432601880877,98.43260188087774,99.84326018808778,99.52978056426332,97.64890282131663,80.40752351097179,94.98432601880877,96.86520376175548,96.23824451410658,65.67398119122258,79.78056426332289,92.04,84.38395415472779,3,1.0,ONGOING,,2026-05-09,DEEP_ITM,60.0,77.53
US.AMKR,2026-05-09,2080031.0,571210.0,1498,527,2203,550.75,82.202,0.42710295975,18989513603.98,52.62135025813384,13.15533756453346,1.5573703077583565,2.9808917197452227,0.3097894713654244,0.5845981669987012,1285085.199069433,286464.90639217896,23106.110829413,82.202,1.5573703077583565,2.9808917197452227,1626.9647612391145,2670.3084577114428,0.1303216086385444,0.30769230769230754,0.5210681896881386,0.012042214802000777,23.667152748224044,4,0.37858036175265325,0.45436893203883494,0.5207239699792936,0.0,56.112852664576806,36.677115987460816,54.075235109717866,49.3730407523511,45.141065830721004,34.639498432601876,87.3040752351097,36.677115987460816,63.16614420062696,38.4012539184953,78.52664576802508,76.95924764890282,55.29,58.73925501432665,2,0.6667,ONGOING,,2026-05-09,ATM,60.0,58.58
US.AMT,2026-05-09,861749.0,861749.0,2541,2541,492,492.0,29.157,-0.318506525,,13.666720484379113,13.666720484379113,5.164634146341464,5.164634146341464,0.09921952969600506,0.09921952969600506,274472.67941222497,181608.85351301,17927.44702644,29.157,5.164634146341464,5.164634146341464,339.13774104683193,339.13774104683193,0.4038306218991577,0.4038306218991577,0.333099892670978,0.023809523809523808,0.0,1,0.0,0.0,0.0,,21.15987460815047,45.141065830721004,28.213166144200624,18.181818181818183,37.61755485893417,28.056426332288403,19.59247648902821,45.141065830721004,14.263322884012538,44.357366771159874,28.605015673981192,26.332288401253916,29.77,24.498567335243553,1,0.3333,N/A,,,,0.0,17.21
US.AMZN,2026-05-09,96104639.0,5217030.0,217782,24083,856143,9205.838709677419,31.98031182795699,0.34183671522580644,2933248601008.48,1262.7159821721723,13.57759120615239,1.3791684476086759,24.92528735632184,0.015773852252718462,0.19784042260811796,55858178.04137395,23865533.29310625,2092604.54067514,31.98031182795699,1.3791684476086759,24.92528735632184,1290.6145585031286,6275.643598615917,0.25823283899638977,0.8640000000000001,1.4346157712648775,0.074369317537524,28.707131662307894,93,0.21287609648929073,0.43378562540735915,0.261610430688991,0.0,94.67084639498434,67.24137931034483,38.24451410658307,92.78996865203762,91.53605015673982,93.8871473354232,24.294670846394983,67.24137931034483,83.69905956112854,67.7115987460815,69.90595611285266,67.0846394984326,69.48,84.38395415472779,3,1.0,ACTIVE,,2026-05-07,ATM,30.0,63.77
US.ANET,2026-05-09,2144507.0,748596.0,1341,469,1880,470.0,53.04775,-0.262765704,178517151609.61,52.570450150434034,13.142612537608509,1.5604483559579514,4.338028169014085,0.20570712458079451,0.5620996913270552,1086440.357144396,606450.945293793,23248.185420329,53.04775,1.5604483559579514,4.338028169014085,1728.2029685089854,2982.4541832669324,0.12676339368939987,0.27473684210526317,0.33228623611995456,0.013101033811976992,25.9079505210044,4,6.046951041184029,3.2843450479233227,0.3490760347249974,0.0,55.956112852664575,41.84952978056427,52.97805642633229,45.76802507836991,57.36677115987461,34.95297805642633,58.777429467084644,41.84952978056427,65.98746081504702,36.05015673981191,97.96238244514106,70.84639498432603,55.6,84.38395415472779,3,1.0,ACTIVE,,2026-05-07,ATM,30.0,61.46
US.APH,2026-05-09,14166827.0,8241431.0,13965,5819,8622,958.0,49.401777777777774,-0.10258033699999997,157506915993.35,122.81712700219715,13.646347444688573,13.562948574103318,107.75925925925925,1.4486159126151295,11.920572724563977,7405246.095744564,3357323.627573567,198636.26320369702,49.401777777777774,13.562948574103318,107.75925925925925,994.6505591948218,1738.5044642857142,0.4780532229700265,1.557377049180328,0.741932841529631,0.02866377158829989,25.782735205323274,9,0.3023004770318622,0.5662853297442799,0.027488512424129977,0.0,75.86206896551724,78.0564263322884,81.34796238244513,77.27272727272727,78.21316614420063,75.70532915360502,51.88087774294671,78.0564263322884,50.78369905956113,80.87774294670847,74.92163009404389,53.44827586206896,71.46,24.498567335243553,1,0.3333,N/A,,,,0.0,24.16
US.APO,2026-05-09,1722775.0,835058.0,3314,2167,6976,2325.3333333333335,37.916,0.3520647393333333,76792132731.6,39.59618398881106,13.198727996270355,0.9286066760568786,2.3028692879914985,0.032678970906530165,0.06662278644212757,844754.7032810231,266213.719595221,34865.843643333006,37.916,0.9286066760568786,2.3028692879914985,648.9743125509581,972.0994575045208,0.29227106312909745,0.5225225225225224,0.4907502631488489,0.023809523809523808,25.064368033475265,3,0.9406804195481218,1.889276373147341,0.0,,47.492163009404386,32.758620689655174,21.316614420062695,41.06583072100313,44.20062695924764,44.20062695924764,35.10971786833856,32.758620689655174,36.677115987460816,53.29153605015674,89.81191222570533,26.332288401253916,37.8,58.73925501432665,2,0.6667,ONGOING,,2026-05-09,ATM,60.0,55.67
