stock_owner,max_score,avg_score,signal_days,total_turnover,max_daily_turnover,active_days,persistence_ratio,dominant_bucket,stop_status,stop_date,peak_date
US.DPZ,18.57,18.57,1,613505.0,613505.0,1,0.3333,,N/A,,
US.DG,18.55,18.55,1,1088150.0,1088150.0,1,0.3333,,N/A,,
US.IFF,18.53,18.53,1,954711.0,954711.0,1,0.3333,,N/A,,
US.RVTY,18.53,18.53,1,2170380.0,2170380.0,1,0.3333,,N/A,,
US.ISRG,18.52,18.52,1,852048.0,852048.0,1,0.3333,,N/A,,
US.RRX,18.49,18.49,1,682723.0,682723.0,1,0.3333,,N/A,,
US.ENTG,18.47,18.47,1,2110570.0,2110570.0,1,0.3333,,N/A,,
US.AA,18.46,18.46,1,1272902.0,1272902.0,1,0.3333,,N/A,,
US.SYNA,18.46,18.46,1,578605.0,578605.0,1,0.3333,,N/A,,
US.RMBS,18.41,18.41,1,2008481.0,2008481.0,1,0.3333,,N/A,,
US.ENPH,18.35,18.35,1,1246694.0,1246694.0,1,0.3333,,N/A,,
US.ATI,18.35,18.35,1,2187951.0,2187951.0,1,0.3333,,N/A,,
US.JBHT,18.29,18.29,1,1749450.0,1749450.0,1,0.3333,,N/A,,
US.CMC,18.29,18.29,1,665569.0,665569.0,1,0.3333,,N/A,,
US.PH,18.27,18.27,1,452120.0,452120.0,1,0.3333,,N/A,,
US.ZBRA,18.22,18.22,1,1836000.0,1836000.0,1,0.3333,,N/A,,
US.CB,18.04,18.04,1,666265.0,666265.0,1,0.3333,,N/A,,
US.HLIT,18.01,18.01,1,312975.0,312975.0,1,0.3333,,N/A,,
US.CLSK,17.9,17.9,1,1433417.0,1433417.0,1,0.3333,,N/A,,
US.ELF,17.9,17.9,1,390660.0,390660.0,1,0.3333,,N/A,,
US.CME,17.89,17.89,1,956450.0,956450.0,1,0.3333,,N/A,,
US.FBIN,17.88,17.88,1,6339508.0,6339508.0,1,0.3333,,N/A,,
US.RNG,17.88,17.88,1,460790.0,460790.0,1,0.3333,,N/A,,
US.TMUS,17.85,17.85,1,2324711.0,2324711.0,1,0.3333,,N/A,,
US.PATH,17.78,17.78,1,821326.0,821326.0,1,0.3333,,N/A,,
US.HII,17.77,17.77,1,596959.0,596959.0,1,0.3333,,N/A,,
US.NTNX,17.73,17.73,1,605828.0,605828.0,1,0.3333,,N/A,,
US.HAL,17.72,17.72,1,1004056.0,1004056.0,1,0.3333,,N/A,,
US.VIAV,17.71,17.71,1,3107932.0,3107932.0,1,0.3333,,N/A,,
US.ANF,17.58,17.58,1,1350510.0,1350510.0,1,0.3333,,N/A,,
US.BROS,17.55,17.55,1,525350.0,525350.0,1,0.3333,,N/A,,
US.PM,17.54,17.54,1,372130.0,372130.0,1,0.3333,,N/A,,
US.JCI,17.5,17.5,1,611378.0,611378.0,1,0.3333,,N/A,,
US.ALK,17.43,17.43,1,622376.0,622376.0,1,0.3333,,N/A,,
US.PNR,17.33,17.33,1,2000000.0,2000000.0,1,0.3333,,N/A,,
US.IRM,17.3,17.3,1,314112.0,314112.0,1,0.3333,,N/A,,
US.LYB,17.28,17.28,1,945236.0,945236.0,1,0.3333,,N/A,,
US.ROK,17.24,17.24,1,1281653.0,1281653.0,1,0.3333,,N/A,,
US.HSIC,17.22,17.22,1,494310.0,494310.0,1,0.3333,,N/A,,
US.AMT,17.21,17.21,1,861749.0,861749.0,1,0.3333,,N/A,,
US.BG,17.11,17.11,1,717241.0,717241.0,1,0.3333,,N/A,,
US.CNC,17.1,17.1,1,602739.0,602739.0,1,0.3333,,N/A,,
US.LTH,17.09,17.09,1,612859.0,612859.0,1,0.3333,,N/A,,
US.COST,17.05,17.05,1,952232.0,952232.0,1,0.3333,,N/A,,
US.AGX,17.04,17.04,1,2305255.0,2305255.0,1,0.3333,,N/A,,
US.MCY,17.03,17.03,1,722966.0,722966.0,1,0.3333,,N/A,,
US.LMT,17.0,17.0,1,673900.0,673900.0,1,0.3333,,N/A,,
US.NIO,16.98,16.98,1,430332.0,430332.0,1,0.3333,,N/A,,
US.PRKS,16.94,16.94,1,603760.0,603760.0,1,0.3333,,N/A,,
US.JAZZ,16.94,16.94,1,548289.0,548289.0,1,0.3333,,N/A,,
US.VZ,16.91,16.91,1,1826505.0,1826505.0,1,0.3333,,N/A,,
US.ORA,16.89,16.89,1,761670.0,761670.0,1,0.3333,,N/A,,
US.EBAY,16.77,16.77,1,1752703.0,1752703.0,1,0.3333,,N/A,,
US.CTRA,16.74,16.74,1,1990759.0,1990759.0,1,0.3333,,N/A,,
US.SHOO,16.64,16.64,1,422217.0,422217.0,1,0.3333,,N/A,,
US.LOW,16.59,16.59,1,700971.0,700971.0,1,0.3333,,N/A,,
US.MOH,16.49,16.49,1,793833.0,793833.0,1,0.3333,,N/A,,
US.LH,16.47,16.47,1,1198570.0,1198570.0,1,0.3333,,N/A,,
US.VRSN,16.4,16.4,1,1458354.0,1458354.0,1,0.3333,,N/A,,
US.MGM,16.26,16.26,1,1380760.0,1380760.0,1,0.3333,,N/A,,
US.BXP,16.25,16.25,1,511989.0,511989.0,1,0.3333,,N/A,,
US.OSK,16.18,16.18,1,351665.0,351665.0,1,0.3333,,N/A,,
US.VICI,16.01,16.01,1,732955.0,732955.0,1,0.3333,,N/A,,
US.T,15.85,15.85,1,544977.0,544977.0,1,0.3333,,N/A,,
US.CENX,15.75,15.75,1,376233.0,376233.0,1,0.3333,,N/A,,
US.NYT,15.72,15.72,1,900625.0,900625.0,1,0.3333,,N/A,,
US.LYV,15.71,15.71,1,994355.0,994355.0,1,0.3333,,N/A,,
US.HL,15.68,15.68,1,605864.0,605864.0,1,0.3333,,N/A,,
US.DY,15.63,15.63,1,648418.0,648418.0,1,0.3333,,N/A,,
US.EVR,15.58,15.58,1,670619.0,670619.0,1,0.3333,,N/A,,
US.COR,15.52,15.52,1,433351.0,433351.0,1,0.3333,,N/A,,
US.SFM,15.46,15.46,1,397067.0,397067.0,1,0.3333,,N/A,,
US.UHS,15.35,15.35,1,2979370.0,2979370.0,1,0.3333,,N/A,,
US.TEX,15.27,15.27,1,415000.0,415000.0,1,0.3333,,N/A,,
US.ALL,15.22,15.22,1,304500.0,304500.0,1,0.3333,,N/A,,
US.SO,15.15,15.15,1,520517.0,520517.0,1,0.3333,,N/A,,
US.CHDN,15.1,15.1,1,648668.0,648668.0,1,0.3333,,N/A,,
US.LUV,15.1,15.1,1,665521.0,665521.0,1,0.3333,,N/A,,
US.ARWR,15.08,15.08,1,367456.0,367456.0,1,0.3333,,N/A,,
US.IRDM,15.01,15.01,1,318439.0,318439.0,1,0.3333,,N/A,,
US.TSCO,14.84,14.84,1,588957.0,588957.0,1,0.3333,,N/A,,
US.TGT,14.83,14.83,1,593569.0,593569.0,1,0.3333,,N/A,,
US.GILD,14.5,14.5,1,384859.0,384859.0,1,0.3333,,N/A,,
US.ADM,14.45,14.45,1,365994.0,365994.0,1,0.3333,,N/A,,
US.XPEV,14.44,14.44,1,307457.0,307457.0,1,0.3333,,N/A,,
US.SLB,14.21,14.21,1,305119.0,305119.0,1,0.3333,,N/A,,
